9438	9414
9414	2515
9415	5926
9416	1
9416	6146
9416	6147
9416	8197
9416	6983
9416	6151
9416	8
9416	11
9416	12
9416	13
9416	2063
9416	9275
9416	4114
9416	4115
9416	3076
9416	26
9416	8219
9416	2076
9416	8221
9416	6175
9416	9220
9416	35
9416	8229
9416	8230
9416	6833
9416	2095
9416	2096
9416	4025
9416	51
9416	2102
9416	2106
9416	8251
9416	4157
9416	8731
9416	8258
9416	2059
9416	5814
9416	70
9416	8264
9416	73
9416	2122
9416	8552
9416	2127
9416	8272
9416	2130
9416	4179
9416	2132
9416	6231
9416	6232
9416	93
9416	95
9416	98
9416	99
9416	8664
9416	8294
9416	2152
9416	105
9416	2154
9416	2159
9416	6256
9416	6257
9416	2162
9416	4798
9416	4215
9416	8375
9416	8895
9416	8392
9416	2174
9416	4224
9416	4226
9416	2411
9416	2180
9416	4229
9416	4231
9416	138
9416	6285
9416	2255
9416	143
9416	5827
9416	148
9416	6493
9416	150
9416	6295
9416	6298
9416	4122
9416	6303
9416	6193
9416	4259
9416	4261
9416	168
9416	4124
9416	8189
9416	4466
9416	175
9416	8372
9416	6325
9416	6327
9416	184
9416	8377
9416	4282
9416	6332
9416	189
9416	4290
9416	197
9416	4294
9416	6343
9416	4296
9416	4297
9416	8394
9416	203
9416	204
9416	7240
9416	2254
9416	717
9416	8400
9416	2083
9416	8309
9416	214
9416	2269
9416	6368
9416	4322
9416	3451
9416	2277
9416	2278
9416	231
9416	234
9416	2283
9416	4336
9416	2290
9416	6867
9416	8436
9416	6389
9416	2295
9416	8443
9416	4348
9416	8447
9416	2304
9416	257
9416	259
9416	261
9416	264
9416	2313
9416	6871
9416	8701
9416	6420
9416	279
9416	8567
9416	281
9416	2334
9416	2338
9416	6435
9416	8534
9416	4389
9416	6438
9416	4145
9416	732
9416	300
9416	8493
9416	302
9416	304
9416	8499
9416	6453
9416	4406
9416	6458
9416	2364
9416	8510
9416	319
9416	5398
9416	9270
9416	2377
9416	8523
9416	6479
9416	4436
9416	2390
9416	2391
9416	4440
9416	5178
9416	351
9416	7981
9416	8547
9416	4452
9416	357
9416	7569
9416	6504
9416	8554
9416	363
9416	6510
9416	6513
9416	2418
9416	7571
9416	4468
9416	2421
9416	6519
9416	6524
9416	6526
9416	8577
9416	387
9416	2442
9416	407
9416	6541
9416	8591
9416	8593
9416	7235
9416	6672
9416	2455
9416	6553
9416	2458
9416	4508
9416	8606
9416	2465
9416	2466
9416	420
9416	8262
9416	4519
9416	4520
9416	8604
9416	6571
9416	430
9416	432
9416	6577
9416	7584
9416	2484
9416	2486
9416	9221
9416	6589
9416	2494
9416	6592
9416	449
9416	450
9416	451
9416	2500
9416	457
9416	6602
9416	459
9416	4514
9416	9358
9416	2511
9416	2513
9416	8659
9416	2516
9416	4565
9416	4039
9416	2519
9416	2520
9416	2521
9416	6223
9416	6620
9416	2525
9416	4574
9416	8671
9416	6630
9416	2537
9416	4587
9416	492
9416	6638
9416	498
9416	8692
9416	6648
9416	506
9416	4604
9416	2540
9416	510
9416	7253
9416	515
9416	7937
9416	520
9416	2569
9416	522
9416	3159
9416	527
9416	4624
9416	8726
9416	538
9416	4635
9416	4638
9416	2592
9416	6692
9416	4648
9416	2601
9416	6919
9416	4652
9416	4656
9416	7355
9416	564
9416	6921
9416	7263
9416	6716
9416	573
9416	2623
9416	576
9416	8770
9416	4675
9416	4534
9416	8775
9416	4680
9416	6731
9416	4684
9416	6733
9416	8783
9416	593
9416	7267
9416	598
9416	6155
9416	2648
9416	602
9416	4702
9416	613
9416	2662
9416	6760
9416	8810
9416	2668
9416	2669
9416	6766
9416	2673
9416	2674
9416	2675
9416	628
9416	4726
9416	6775
9416	6776
9416	2681
9416	6779
9416	2684
9416	8830
9416	4736
9416	5568
9416	2690
9416	6787
9416	6934
9416	4545
9416	649
9416	2698
9416	2699
9416	4754
9416	659
9416	3568
9416	2714
9416	667
9416	6060
9416	4766
9416	674
9416	6819
9416	2725
9416	6822
9416	4776
9416	2730
9416	8875
9416	6092
9416	4783
9416	4785
9416	9331
9416	8888
9416	698
9416	8297
9416	702
9416	703
9416	8900
9416	2757
9416	711
9416	712
9416	713
9416	4810
9416	716
9416	2765
9416	6074
9416	722
9416	4899
9416	8918
9416	4823
9416	729
9416	731
9416	2780
9416	733
9416	2783
9416	2784
9416	8929
9416	8930
9416	6883
9416	2789
9416	2790
9416	4841
9416	6892
9416	6896
9416	4850
9416	4222
9416	4857
9416	4864
9416	2820
9416	6777
9416	2824
9416	4873
9416	7639
9416	8972
9416	781
9416	783
9416	472
9416	9096
9416	2837
9416	790
9416	4569
9416	796
9416	8619
9416	8990
9416	6846
9416	3547
9416	3206
9416	6951
9416	4905
9416	9006
9416	4912
9416	4913
9416	818
9416	822
9416	4920
9416	2873
9416	4922
9416	6971
9416	2879
9416	833
9416	9026
9416	9014
9416	4935
9416	840
9416	4938
9416	844
9416	847
9416	6996
9416	7310
9416	6999
9416	859
9416	7004
9416	9054
9416	4959
9416	6439
9416	7010
9416	867
9416	870
9416	873
9416	9212
9416	4971
9416	9073
9416	885
9416	2934
9416	4585
9416	8340
9416	6975
9416	2941
9416	894
9416	9087
9416	8683
9416	2948
9416	4997
9416	8001
9416	4940
9416	2953
9416	907
9416	909
9416	2958
9416	2959
9416	5008
9416	9109
9416	2969
9416	5018
9416	7067
9416	5020
9416	4327
9416	2976
9416	929
9416	930
9416	6373
9416	7077
9416	9126
9416	5031
9416	5032
9416	938
9416	939
9416	8435
9416	5037
9416	944
9416	5041
9416	2994
9416	3571
9416	9140
9416	9141
9416	7094
9416	7101
9416	3008
9416	7106
9416	8026
9416	3013
9416	7110
9416	7111
9416	969
9416	8367
9416	3019
9416	7116
9416	3023
9416	5072
9416	5073
9416	5074
9416	5283
9416	5076
9416	981
9416	3031
9416	9176
9416	9177
9416	7767
9416	9039
9416	4602
9416	6375
9416	7139
9416	5092
9416	6307
9416	3047
9416	7144
9416	3055
9416	3058
9416	8217
9416	1015
9416	4671
9416	5631
9416	3068
9416	5117
9416	7167
9416	1025
9416	1028
9416	7173
9416	7177
9416	5130
9416	9047
9416	7945
9416	7181
9416	1038
9416	8365
9416	5136
9416	9234
9416	5141
9416	1046
9416	3095
9416	5636
9416	1050
9416	3247
9416	9295
9416	7197
9416	3102
9416	7685
9416	5152
9416	6650
9416	9250
9416	9252
9416	3112
9416	3113
9416	3115
9416	5165
9416	5168
9416	8712
9416	9266
9416	7220
9416	5174
9416	1079
9416	6719
9416	3130
9416	3131
9416	4618
9416	3135
9416	3138
9416	4619
9416	7375
9416	5190
9416	7239
9416	1096
9416	3145
9416	3146
9416	1099
9416	1102
9416	3151
9416	1106
9416	3157
9416	1111
9416	3160
9416	7257
9416	3162
9416	4623
9416	1119
9416	1121
9416	3171
9416	1125
9416	7279
9416	3187
9416	5310
9416	7017
9416	7744
9416	5163
9416	3196
9416	9341
9416	1153
9416	8641
9416	3204
9416	1158
9416	1159
9416	5996
9416	5258
9416	1166
9416	9362
9416	7317
9416	7318
9416	1176
9416	9370
9416	7326
9416	9375
9416	3233
9416	1187
9416	5836
9416	3239
9416	1195
9416	1199
9416	1200
9416	6344
9416	8051
9416	6345
9416	5304
9416	9402
9416	1211
9416	1214
9416	9408
9416	9366
9416	8395
9416	9078
9416	1222
9416	4300
9416	7370
9416	5323
9416	5326
9416	3279
9416	3280
9416	7377
9416	5330
9416	1235
9416	8398
9416	8740
9416	207
9416	5340
9416	5328
9416	3302
9416	1256
9416	3307
9416	7405
9416	211
9416	7412
9416	5365
9416	7421
9416	3326
9416	1281
9416	7723
9416	1286
9416	1287
9416	1288
9416	1291
9416	5392
9416	3347
9416	1302
9416	1304
9416	9092
9416	7450
9416	7455
9416	1313
9416	3363
9416	3364
9416	1317
9416	5414
9416	7463
9416	3370
9416	221
9416	7472
9416	8072
9416	1330
9416	3379
9416	3383
9416	3384
9416	1339
9416	7488
9416	3394
9416	7498
9416	7500
9416	1359
9416	3409
9416	1362
9416	7508
9416	910
9416	7511
9416	7513
9416	3418
9416	5467
9416	7518
9416	5471
9416	7520
9416	9104
9416	7523
9416	3431
9416	1387
9416	7532
9416	8025
9416	2621
9416	7947
9416	7400
9416	5490
9416	1402
9416	1403
9416	1404
9416	7549
9416	5502
9416	1407
9416	5504
9416	4672
9416	7555
9416	1414
9416	7559
9416	5639
9416	5515
9416	3468
9416	5517
9416	5521
9416	5523
9416	8640
9416	7575
9416	3481
9416	7578
9416	1435
9416	1436
9416	1437
9416	3486
9416	7583
9416	1440
9416	1444
9416	5543
9416	1449
9416	6386
