9414
0	3
0	17
0	33
0	46
0	57
0	77
0	96
0	101
0	129
0	176
0	208
0	239
0	272
0	358
0	364
0	395
0	464
0	495
0	496
0	526
0	532
0	540
0	580
0	646
0	649
0	655
0	658
0	661
0	718
0	789
0	810
0	855
0	871
0	905
0	913
0	918
0	921
0	931
0	934
0	959
0	1010
0	1011
0	1103
0	1132
0	1138
0	1158
0	1211
0	1219
0	1220
0	1235
0	1268
0	1314
0	1315
0	1323
0	1357
0	1428
0	1433
0	1445
0	1457
0	1464
0	1509
0	1510
0	1566
0	1613
0	1655
0	1676
0	1683
0	1687
0	1737
0	1738
0	1779
0	1811
0	1944
0	1967
0	1997
0	2063
0	2072
0	2153
0	2217
0	2247
0	2250
0	2251
0	2281
0	2289
0	2300
0	2307
0	2339
0	2372
0	2383
0	2444
0	2452
0	2455
0	2458
0	2459
0	2570
0	2574
0	2645
0	2663
0	2694
0	2725
0	2728
0	2736
0	2798
0	2853
0	2857
0	2872
0	2876
0	2919
0	2927
0	2933
0	2940
0	2961
0	3016
0	3049
0	3081
0	3129
0	3180
0	3210
0	3262
0	3284
0	3293
0	3294
0	3390
0	3404
0	3479
0	3499
0	3514
0	3546
0	3555
0	3597
0	3639
0	3681
0	3715
0	3819
0	3830
0	3861
0	3906
0	3915
0	3917
0	3964
0	4046
0	4076
0	4086
0	4106
0	4139
0	4153
0	4156
0	4201
0	4292
0	4294
0	4339
0	4341
0	4441
0	4451
0	4459
0	4472
0	4494
0	4532
0	4546
0	4564
0	4603
0	4612
0	4630
0	4659
0	4677
0	4701
0	4826
0	4867
0	4881
0	4911
0	4914
0	4918
0	4946
0	4954
0	4980
0	4987
0	5009
0	5029
0	5041
0	5071
0	5093
0	5139
0	5156
0	5186
0	5192
0	5193
0	5204
0	5222
0	5244
0	5251
0	5263
0	5290
0	5315
0	5319
0	5332
0	5400
0	5407
0	5415
0	5423
0	5434
0	5454
0	5516
0	5521
0	5542
0	5573
0	5668
0	5669
0	5679
0	5692
0	5699
0	5784
0	5820
0	5821
0	5832
0	5839
0	5853
0	5865
0	5891
0	5961
0	6003
0	6034
0	6059
0	6061
0	6163
0	6173
0	6203
0	6221
0	6284
0	6340
0	6376
0	6390
0	6471
0	6484
0	6530
0	6539
0	6548
0	6571
0	6596
0	6637
0	6684
0	6698
0	6757
0	6772
0	6792
0	6831
0	6852
0	6893
0	6978
0	6992
0	7053
0	7060
0	7069
0	7090
0	7156
0	7160
0	7232
0	7330
0	7346
0	7349
0	7369
0	7376
0	7396
0	7428
0	7459
0	7563
0	7572
0	7619
0	7627
0	7644
0	7687
0	7692
0	7715
0	7729
0	7731
0	7736
0	7750
0	7765
0	7805
0	7878
0	7902
0	7915
0	7958
0	7978
0	7996
0	8035
0	8080
0	8083
0	8146
0	8177
0	8193
0	8213
0	8236
0	8250
0	8306
0	8318
0	8380
0	8446
0	8457
0	8488
0	8497
0	8537
0	8541
0	8566
0	8599
0	8620
0	8647
0	8753
0	8771
0	8791
0	8800
0	8823
0	8868
0	8887
0	8889
0	8912
0	8962
0	8968
0	8983
0	8995
0	9004
0	9018
0	9084
0	9087
0	9101
0	9112
0	9160
0	9198
0	9210
0	9214
0	9225
0	9240
0	9254
0	9307
0	9311
0	9321
0	9381
0	9412
1	1874
1	1879
1	1882
1	1920
1	1950
1	2105
1	2273
1	2636
1	2830
1	4004
1	4382
1	5555
1	5801
1	5906
1	6183
1	6653
1	7551
1	7669
1	8639
1	9152
2	160
2	359
2	374
2	375
2	404
2	441
2	463
2	809
2	837
2	915
2	1026
2	1173
2	1472
2	1494
2	1599
2	1633
2	1758
2	1768
2	1802
2	1884
2	1931
2	2021
2	2107
2	2272
2	2333
2	2337
2	2417
2	2472
2	2482
2	2524
2	2588
2	2615
2	2627
2	2687
2	2740
2	2984
2	3058
2	3104
2	3119
2	3254
2	3300
2	3393
2	3537
2	3713
2	3787
2	3848
2	3860
2	4097
2	4350
2	4388
2	4507
2	4586
2	4653
2	4689
2	4694
2	4716
2	4752
2	4812
2	4999
2	5007
2	5091
2	5350
2	5386
2	5528
2	5627
2	5648
2	5652
2	5660
2	5662
2	5840
2	5855
2	5863
2	5876
2	6115
2	6125
2	6194
2	6248
2	6253
2	6306
2	6396
2	6423
2	6465
2	6527
2	6641
2	6853
2	7000
2	7021
2	7036
2	7201
2	7231
2	7250
2	7366
2	7383
2	7565
2	7647
2	7654
2	7705
2	7812
2	7918
2	8155
2	8278
2	8560
2	8611
2	8622
2	8703
2	8725
2	8779
2	8825
2	8839
2	8962
2	8963
2	9016
2	9042
2	9072
2	9243
2	9257
2	9262
2	9333
3	57
3	80
3	96
3	115
3	129
3	142
3	173
3	220
3	222
3	227
3	274
3	292
3	316
3	368
3	446
3	448
3	462
3	473
3	478
3	512
3	513
3	537
3	543
3	763
3	802
3	934
3	936
3	999
3	1039
3	1045
3	1060
3	1096
3	1116
3	1137
3	1138
3	1155
3	1158
3	1208
3	1229
3	1254
3	1265
3	1306
3	1314
3	1365
3	1390
3	1395
3	1398
3	1446
3	1464
3	1515
3	1621
3	1633
3	1655
3	1676
3	1697
3	1707
3	1738
3	1773
3	1810
3	1889
3	1906
3	1914
3	1918
3	1930
3	1932
3	1979
3	2054
3	2129
3	2162
3	2189
3	2205
3	2217
3	2243
3	2247
3	2251
3	2279
3	2295
3	2300
3	2327
3	2365
3	2458
3	2517
3	2524
3	2546
3	2559
3	2601
3	2692
3	2727
3	2749
3	2812
3	2837
3	2838
3	2914
3	2924
3	2925
3	2936
3	2957
3	2962
3	3033
3	3056
3	3067
3	3105
3	3114
3	3119
3	3127
3	3129
3	3138
3	3179
3	3301
3	3315
3	3323
3	3331
3	3337
3	3347
3	3356
3	3425
3	3467
3	3474
3	3559
3	3595
3	3606
3	3631
3	3652
3	3658
3	3659
3	3667
3	3709
3	3764
3	3778
3	3779
3	3795
3	3825
3	3892
3	3927
3	3995
3	4002
3	4043
3	4058
3	4064
3	4094
3	4148
3	4184
3	4192
3	4307
3	4317
3	4339
3	4374
3	4409
3	4461
3	4462
3	4493
3	4544
3	4566
3	4590
3	4592
3	4603
3	4630
